coupling_S,0.200000,0.528571,0.857143,1.185714,1.514286,1.842857,2.171429,2.500000
0.020000,1.085420,1.070566,1.073149,1.068516,1.061417,1.061666,1.060328,1.057416
0.060000,1.084826,1.081450,1.071266,1.070962,1.061496,1.059443,1.056974,1.054390
0.100000,1.093172,1.070116,1.075051,1.069543,1.062300,1.057672,1.058143,1.054333
0.140000,1.085586,1.071322,1.068836,1.062841,1.062403,1.064744,1.059804,1.058245
0.180000,1.082156,1.077619,1.070286,1.062059,1.064155,1.065484,1.058293,1.057763
0.220000,1.083125,1.071493,1.071278,1.069080,1.061137,1.064707,1.062848,1.056152
0.260000,1.081591,1.071795,1.069032,1.065604,1.068518,1.059696,1.059894,1.055011
0.300000,1.070033,1.077723,1.065983,1.068031,1.067859,1.055417,1.057617,1.056359
